Id,age,number_dependent_family_members,monthly_income,number_of_credit_lines,real_estate_loans,ratio_debt_payment_to_income,credit_line_utilization,number_of_previous_late_payments_up_to_59_days,number_of_previous_late_payments_up_to_89_days,number_of_previous_late_payments_90_days_or_more,defaulted_on_loan
31732,54.0,0.0,5650.0,13.0,2.0,0.664307202,0.25950124399999996,0.0,0.0,0.0,0
31733,75.0,0.0,1380.0,2.0,0.0,0.0,0.9999998999999999,0.0,0.0,0.0,0
31734,56.0,,6565.0,12.0,,0.181693573,,1.0,0.0,0.0,0
31735,49.0,0.0,5000.0,,0.0,,0.013839108999999999,0.0,0.0,0.0,0
31736,43.0,1.0,8345.0,14.0,2.0,0.700814762,0.624614172,0.0,0.0,0.0,0
31737,,,4000.0,0.0,,0.0,0.9999998999999999,0.0,0.0,0.0,0
31738,53.0,0.0,3700.0,15.0,0.0,0.161848149,"0,11564849599999999",0.0,0.0,0.0,0
31739,32.0,,4850.0,14.0,0.0,0.274788703,"0,00128297",0.0,,0.0,0
31740,55.0,0.0,4217.0,,1.0,0.846846847,0.9461077840000001,0.0,0.0,0.0,1
31741,69.0,0.0,6300.0,16.0,1.0,,0.208416477,0.0,0.0,0.0,0
31742,57.0,1.0,89191.0,9.0,1.0,,0.019586707,0.0,0.0,0.0,0
31743,57.0,3.0,9379.0,17.0,1.0,0.331449893,0.316934979,0.0,,0.0,0
31744,61.0,1.0,6833.0,4.0,0.0,0.000731636,0.003474913,0.0,0.0,1.0,0
31745,57.0,3.0,4900.0,23.0,0.0,0.48949194,0.22505531,0.0,0.0,0.0,0
31746,,0.0,3000.0,,0.0,0.139953349,0.326673327,0.0,0.0,0.0,0
31747,60.0,0.0,9265.0,15.0,2.0,0.167278221,0.028137171000000002,0.0,,,0
31748,51.0,3.0,13332.0,13.0,3.0,0.386259656,0.43882290700000004,0.0,0.0,0.0,0
31749,37.0,0.0,4500.0,5.0,2.0,0.528771384,"0,083823781",0.0,0.0,0.0,0
31750,54.0,1.0,4702.0,6.0,1.0,0.142887519,0.455949339,0.0,0.0,0.0,0
31751,55.0,0.0,5699.0,7.0,1.0,0.4,,2.0,0.0,0.0,0
31752,80.0,0.0,3040.0,6.0,0.0,0.04537980900000001,"0,019611845",0.0,0.0,0.0,0
31753,35.0,0.0,5000.0,13.0,2.0,0.653669266,0.013824381,1.0,0.0,0.0,0
31754,60.0,0.0,13700.0,11.0,0.0,0.074301146,0.08670688,1.0,0.0,0.0,0
31755,48.0,0.0,,9.0,1.0,0.773004508,0.298485298,,1.0,0.0,0
31756,64.0,0.0,3625.0,10.0,2.0,0.413403199,0.47927963799999995,0.0,0.0,0.0,0
31757,33.0,0.0,4052.0,1.0,0.0,0.0,,0.0,0.0,0.0,0
31758,36.0,2.0,5497.0,9.0,2.0,0.41760640200000004,,0.0,1.0,0.0,0
31759,49.0,0.0,6991.0,15.0,,0.361556064,"0,212644497",0.0,0.0,0.0,0
31760,52.0,,11031.0,15.0,3.0,0.29097171899999996,"0,379605294",2.0,,0.0,0
31761,79.0,,8000.0,15.0,2.0,0.32895888,,0.0,0.0,0.0,0
31762,43.0,0.0,6227.0,9.0,3.0,0.42870905600000003,0.0,1.0,0.0,0.0,0
31763,38.0,2.0,,15.0,1.0,0.259274073,0.49330902,0.0,0.0,0.0,0
31764,32.0,1.0,6000.0,9.0,1.0,0.402932845,0.21575578,,0.0,0.0,0
31765,,0.0,2080.0,13.0,1.0,1.1758769820000001,0.018826967,0.0,0.0,0.0,0
31766,46.0,0.0,4865.0,14.0,1.0,0.636868064,0.418435946,3.0,0.0,0.0,0
31767,37.0,1.0,7916.0,11.0,1.0,0.41631931299999997,0.093899266,0.0,0.0,0.0,0
31768,,,4900.0,4.0,1.0,0.25729443,0.773613193,0.0,0.0,0.0,0
31769,67.0,1.0,18317.0,14.0,2.0,0.24691560199999998,0.129726939,0.0,0.0,0.0,0
31770,35.0,0.0,1800.0,,1.0,0.485285952,,0.0,0.0,0.0,0
31771,51.0,0.0,1700.0,11.0,0.0,0.470899471,"0,7193428279999999",0.0,0.0,0.0,0
31772,60.0,1.0,5776.0,7.0,2.0,,0.091892365,0.0,0.0,0.0,0
31773,32.0,0.0,3500.0,4.0,0.0,0.119680091,0.0,,0.0,0.0,0
31774,63.0,0.0,9800.0,12.0,4.0,0.464646465,0.0023136289999999998,0.0,0.0,0.0,0
31775,43.0,0.0,4160.0,4.0,2.0,0.23792357600000003,0.0,0.0,0.0,0.0,0
31776,59.0,0.0,10500.0,9.0,,0.396533663,0.163717817,0.0,0.0,0.0,0
31777,46.0,1.0,2000.0,3.0,0.0,0.664167916,"0,584841516",0.0,0.0,0.0,1
31778,52.0,1.0,21301.0,5.0,2.0,0.12811003699999998,0.965251737,0.0,0.0,0.0,0
31779,,0.0,4074.0,10.0,1.0,0.66208589,,,0.0,1.0,0
31780,44.0,2.0,5100.0,24.0,0.0,0.289551068,0.180818107,0.0,0.0,0.0,0
31781,44.0,0.0,4909.0,18.0,,0.092057026,0.208550675,0.0,,0.0,0
31782,56.0,0.0,3151.0,8.0,0.0,0.26681472100000003,0.100528008,0.0,0.0,0.0,0
31783,74.0,0.0,3400.0,3.0,0.0,0.057630109000000006,0.198872761,0.0,0.0,0.0,0
31784,,0.0,3500.0,9.0,1.0,0.642959155,"0,271216313",0.0,0.0,0.0,0
31785,56.0,2.0,11100.0,9.0,2.0,0.45437348,0.21358759800000002,0.0,0.0,0.0,0
31786,,1.0,7666.0,6.0,1.0,0.661014738,0.050318494000000005,0.0,0.0,0.0,0
31787,63.0,1.0,13767.0,9.0,2.0,,0.5311237089999999,0.0,,0.0,0
31788,48.0,5.0,9418.0,5.0,1.0,,0.080879902,0.0,0.0,0.0,0
31789,,1.0,2500.0,8.0,3.0,1.3170731709999999,0.520723436,0.0,0.0,0.0,0
31790,28.0,0.0,,11.0,2.0,1.398000909,0.950161405,0.0,0.0,0.0,1
31791,,0.0,8325.0,9.0,1.0,0.605452798,0.827722489,2.0,0.0,0.0,1
31792,51.0,6.0,6964.0,11.0,1.0,0.22153625300000002,0.127208088,1.0,,0.0,0
31793,59.0,0.0,6308.0,13.0,3.0,0.820890791,0.579671811,0.0,0.0,0.0,0
31794,,1.0,3654.0,25.0,2.0,0.386046512,0.061416356,1.0,0.0,0.0,0
31795,48.0,1.0,3200.0,12.0,3.0,0.593876913,0.426962656,1.0,0.0,0.0,1
31796,54.0,0.0,5833.0,10.0,2.0,0.22660267399999998,0.01904736,0.0,0.0,0.0,0
31797,34.0,2.0,2333.0,4.0,1.0,0.683804627,,1.0,2.0,2.0,1
31798,33.0,0.0,3000.0,2.0,0.0,0.20893035699999998,0.946843854,0.0,0.0,1.0,1
31799,23.0,0.0,3100.0,5.0,0.0,0.112221864,0.8203415000000001,0.0,0.0,0.0,0
31800,22.0,0.0,2000.0,1.0,0.0,0.013493253,"1,4051896209999999",1.0,0.0,0.0,1
31801,67.0,0.0,4060.0,5.0,1.0,0.39103669,0.0,1.0,0.0,0.0,0
31802,35.0,0.0,4663.0,8.0,0.0,0.275085763,0.662187265,1.0,0.0,0.0,0
31803,47.0,4.0,12583.0,11.0,2.0,0.382390337,0.306686281,0.0,0.0,0.0,0
31804,45.0,2.0,,4.0,1.0,0.30015231600000003,0.06604344,0.0,0.0,0.0,0
31805,21.0,1.0,2500.0,,0.0,0.011995202,0.9990205679999999,0.0,0.0,0.0,0
31806,47.0,1.0,7021.0,7.0,2.0,0.272714326,0.88637121,0.0,0.0,0.0,0
31807,47.0,0.0,10000.0,15.0,2.0,0.389861014,0.326248805,,0.0,0.0,0
31808,,2.0,3680.0,,1.0,0.523499049,0.099174449,0.0,0.0,0.0,0
31809,65.0,0.0,5400.0,9.0,0.0,0.175893353,0.568401975,0.0,0.0,0.0,0
31810,52.0,0.0,500.0,2.0,0.0,0.03992016,0.703703704,0.0,0.0,0.0,1
31811,32.0,0.0,5700.0,6.0,2.0,0.566216453,0.994518789,0.0,0.0,0.0,0
31812,,1.0,5400.0,4.0,1.0,0.5095352710000001,0.71127406,2.0,0.0,0.0,1
31813,26.0,0.0,3550.0,4.0,0.0,0.228104759,0.520958084,0.0,0.0,0.0,0
31814,,3.0,17000.0,6.0,0.0,0.058761249,0.766946087,0.0,0.0,0.0,0
31815,55.0,1.0,4557.0,15.0,1.0,0.292233436,0.29754729,0.0,1.0,0.0,0
31816,22.0,,1120.0,1.0,0.0,0.13648528099999999,0.9999998999999999,0.0,0.0,0.0,0
31817,61.0,0.0,4200.0,,1.0,,0.001799246,1.0,0.0,0.0,0
31818,70.0,0.0,6250.0,,1.0,0.074228124,0.016721913,0.0,0.0,0.0,0
31819,,0.0,2800.0,18.0,1.0,1.021420921,0.248626145,0.0,0.0,0.0,0
31820,,3.0,11916.0,12.0,1.0,0.187631115,0.231370595,1.0,0.0,0.0,0
31821,27.0,0.0,2750.0,6.0,0.0,0.136314068,0.658034197,,0.0,0.0,0
31822,41.0,0.0,,6.0,2.0,4.562874251,0.100312241,0.0,0.0,0.0,0
31823,71.0,0.0,6600.0,7.0,0.0,0.010604454,0.045507205,,0.0,0.0,0
31824,44.0,2.0,5108.0,3.0,1.0,0.44079076100000003,0.9999998999999999,0.0,3.0,4.0,1
31825,73.0,1.0,4000.0,5.0,0.0,0.010997251000000001,0.026298464,0.0,0.0,0.0,0
31826,40.0,0.0,,4.0,0.0,0.23028391199999998,0.886900775,,1.0,0.0,0
31827,46.0,1.0,4795.0,5.0,0.0,0.033778148,0.492409781,2.0,0.0,0.0,0
31828,59.0,0.0,10160.0,13.0,2.0,0.41846275,0.604814128,0.0,0.0,0.0,0
31829,45.0,2.0,5663.0,10.0,1.0,0.403601695,0.108211028,0.0,0.0,0.0,0
31830,65.0,3.0,11973.0,17.0,1.0,0.159846334,"0,048926363",0.0,0.0,0.0,0
31831,53.0,3.0,19663.0,10.0,1.0,0.281987388,0.060327335,1.0,0.0,0.0,0
31832,46.0,2.0,,9.0,3.0,0.276541516,0.0,0.0,,0.0,0
31833,41.0,0.0,1500.0,4.0,0.0,0.183211193,0.37358811399999997,0.0,0.0,0.0,0
31834,,3.0,,,1.0,0.096503257,0.012491923,0.0,0.0,0.0,0
31835,51.0,,3375.0,3.0,0.0,0.462677725,0.943521595,2.0,1.0,,1
31836,31.0,0.0,5500.0,6.0,0.0,0.091983276,0.656095993,1.0,0.0,0.0,0
31837,61.0,,1500.0,,2.0,2.1005996,0.136569238,0.0,0.0,0.0,0
31838,,3.0,11333.0,21.0,3.0,0.661725781,0.372992255,2.0,0.0,0.0,0
31839,55.0,0.0,6208.0,5.0,2.0,0.23723627,0.16051786699999998,0.0,0.0,0.0,0
31840,41.0,0.0,5579.0,4.0,,0.009498208000000001,0.040201118,0.0,0.0,0.0,0
31841,47.0,2.0,5900.0,7.0,1.0,0.22724961899999999,0.0,0.0,0.0,0.0,0
31842,51.0,0.0,,6.0,1.0,0.48115239600000004,0.826465564,0.0,0.0,0.0,0
31843,47.0,0.0,,10.0,1.0,0.151308115,"0,231104335",0.0,0.0,0.0,0
31844,73.0,0.0,3443.0,4.0,,0.015969803,0.003804692,,0.0,0.0,0
31845,50.0,3.0,0.0,9.0,2.0,3852.0,0.33784019,0.0,0.0,0.0,0
31846,,,1.0,14.0,2.0,2343.0,0.26751744,0.0,0.0,0.0,0
31847,35.0,4.0,8188.0,,6.0,0.504945659,,0.0,0.0,0.0,0
31848,32.0,0.0,4833.0,10.0,0.0,0.21410839899999998,0.491221081,0.0,,0.0,0
31849,51.0,0.0,8100.0,10.0,1.0,,0.014451426000000002,0.0,0.0,0.0,0
31850,59.0,0.0,3783.0,,1.0,0.49497885799999997,0.0,0.0,0.0,0.0,0
31851,84.0,0.0,9000.0,5.0,0.0,0.00266637,0.013716438000000001,1.0,0.0,0.0,0
31852,53.0,0.0,3750.0,7.0,1.0,0.743001866,,0.0,0.0,0.0,0
31853,47.0,1.0,8885.0,9.0,0.0,0.07247355400000001,0.088747359,0.0,0.0,0.0,0
31854,42.0,0.0,2866.0,,0.0,0.22567143399999998,0.119988001,0.0,0.0,1.0,0
31855,67.0,0.0,4166.0,8.0,1.0,,0.18171858800000001,0.0,0.0,0.0,0
31856,34.0,0.0,12166.0,11.0,1.0,,"0,015863871",0.0,0.0,0.0,0
31857,49.0,0.0,5833.0,9.0,3.0,0.7375728490000001,0.153109962,0.0,0.0,0.0,0
31858,47.0,0.0,3490.0,4.0,0.0,0.24835290699999998,0.1179941,0.0,0.0,0.0,0
31859,60.0,0.0,4500.0,19.0,2.0,0.766718507,0.07885698599999999,2.0,0.0,0.0,0
31860,65.0,0.0,3428.0,,1.0,0.370662001,,0.0,0.0,0.0,0
31861,,0.0,4415.0,6.0,0.0,0.270606884,0.91259684,0.0,0.0,0.0,0
31862,61.0,1.0,9071.0,19.0,2.0,,,0.0,0.0,0.0,0
31863,64.0,1.0,2764.0,7.0,2.0,0.703074141,0.7777740740000001,0.0,1.0,0.0,0
31864,,0.0,1500.0,7.0,1.0,0.589606929,0.642191875,0.0,0.0,0.0,0
31865,63.0,0.0,2500.0,7.0,0.0,0.334266293,0.002557293,0.0,0.0,0.0,0
31866,51.0,1.0,,13.0,3.0,0.37135178700000004,0.0,0.0,,0.0,0
31867,61.0,0.0,,10.0,3.0,,0.563238913,0.0,0.0,0.0,0
31868,,0.0,,4.0,0.0,0.285338016,0.30824970100000004,,0.0,0.0,0
31869,30.0,0.0,4000.0,15.0,1.0,0.40539865,0.080381602,2.0,0.0,,0
31870,44.0,0.0,3504.0,6.0,1.0,0.7235378029999999,0.322707372,,,0.0,0
31871,76.0,0.0,7500.0,6.0,3.0,0.394747367,"0,001666556",0.0,0.0,0.0,0
31872,31.0,0.0,,0.0,0.0,0.0,0.9999998999999999,0.0,1.0,,0
31873,37.0,2.0,16500.0,11.0,4.0,0.547300164,"0,133243944",0.0,0.0,0.0,0
31874,55.0,0.0,4500.0,14.0,2.0,0.316818485,0.00169643,0.0,0.0,,0
31875,37.0,2.0,14000.0,9.0,1.0,0.26676666,0.439722328,0.0,0.0,0.0,0
31876,73.0,0.0,466.0,6.0,0.0,3.6295503210000004,0.943309873,0.0,0.0,0.0,0
31877,63.0,0.0,5456.0,6.0,1.0,0.24189114899999997,,0.0,0.0,0.0,0
31878,55.0,0.0,3000.0,3.0,0.0,0.137287571,0.464442952,0.0,0.0,0.0,0
31879,45.0,1.0,7083.0,6.0,1.0,0.19282891,0.9998678120000001,0.0,0.0,0.0,0
31880,82.0,0.0,10500.0,8.0,0.0,0.001618893,0.015499543999999999,0.0,0.0,0.0,0
31881,41.0,1.0,5000.0,9.0,2.0,0.470105979,"0,324750859",,0.0,0.0,0
31882,39.0,2.0,,9.0,2.0,0.41784914100000004,0.07389586299999999,0.0,0.0,0.0,0
31883,42.0,0.0,5680.0,10.0,2.0,0.25805316,0.0,0.0,0.0,,0
31884,42.0,0.0,5666.0,7.0,1.0,0.413622728,0.578125629,0.0,0.0,0.0,0
31885,58.0,,10500.0,6.0,1.0,0.07627845,0.09296406300000001,0.0,0.0,0.0,0
31886,66.0,0.0,6165.0,8.0,0.0,0.082225105,"0,07073742599999999",0.0,0.0,0.0,0
31887,51.0,0.0,6300.0,6.0,2.0,0.492302809,0.0,0.0,0.0,,0
31888,41.0,0.0,3170.0,20.0,1.0,0.494481236,0.099819296,0.0,,0.0,0
31889,48.0,2.0,6500.0,2.0,0.0,0.002922627,0.021365954,0.0,0.0,0.0,0
31890,60.0,0.0,9187.0,9.0,2.0,,0.09576189800000001,0.0,,0.0,0
31891,45.0,0.0,0.0,14.0,0.0,21.0,0.009365985,0.0,0.0,0.0,0
31892,71.0,0.0,1109.0,6.0,0.0,0.636036036,0.542390808,0.0,0.0,0.0,0
31893,42.0,1.0,9900.0,7.0,1.0,0.314513685,0.873418158,0.0,0.0,,0
31894,40.0,6.0,8000.0,12.0,4.0,0.599925009,0.5784211029999999,2.0,0.0,0.0,0
31895,60.0,0.0,4833.0,3.0,0.0,0.272238312,0.601169847,0.0,0.0,0.0,0
31896,67.0,0.0,14100.0,5.0,2.0,0.19729097199999998,0.04929064,0.0,0.0,0.0,0
31897,53.0,2.0,8340.0,11.0,2.0,0.637213763,0.45929381399999997,0.0,0.0,0.0,0
31898,35.0,0.0,10000.0,12.0,2.0,0.432856714,0.8617641640000001,0.0,0.0,0.0,0
31899,63.0,0.0,13343.0,11.0,1.0,0.23433753,0.211703858,0.0,0.0,,0
31900,91.0,0.0,3361.0,2.0,0.0,0.00297442,0.028790621000000002,0.0,0.0,0.0,0
31901,30.0,0.0,2441.0,,,0.0,0.9999998999999999,0.0,0.0,0.0,0
31902,46.0,2.0,3083.0,5.0,1.0,0.432555123,0.026088537000000002,0.0,0.0,0.0,0
31903,78.0,0.0,2580.0,31.0,1.0,0.573033708,0.120426731,0.0,0.0,0.0,0
31904,75.0,0.0,9500.0,21.0,2.0,,0.090863637,0.0,0.0,0.0,0
31905,49.0,0.0,10000.0,7.0,1.0,0.306469353,0.572114263,0.0,,0.0,0
31906,49.0,1.0,5175.0,3.0,0.0,0.07727975299999999,,0.0,1.0,2.0,1
31907,61.0,0.0,7800.0,14.0,1.0,0.36277400299999996,0.132444242,0.0,0.0,0.0,0
31908,51.0,2.0,11500.0,8.0,1.0,0.503086688,0.78806151,0.0,0.0,0.0,0
31909,35.0,0.0,3100.0,2.0,0.0,0.006449531999999999,0.065875895,0.0,0.0,0.0,0
31910,59.0,1.0,15832.0,6.0,1.0,0.083685972,"0,11016933",0.0,0.0,0.0,0
31911,50.0,2.0,13595.0,12.0,2.0,0.296116505,0.030005728,0.0,0.0,0.0,0
31912,,0.0,3428.0,8.0,1.0,0.43540390799999995,0.318531575,0.0,0.0,0.0,0
31913,50.0,1.0,3948.0,6.0,1.0,0.41605469700000003,0.288706452,1.0,1.0,1.0,0
31914,65.0,0.0,5150.0,5.0,0.0,0.24267132600000002,0.9999998999999999,0.0,0.0,0.0,0
31915,50.0,0.0,8000.0,,1.0,0.463567054,0.389752573,2.0,0.0,0.0,0
31916,71.0,0.0,3100.0,1.0,0.0,0.032247662,0.22378508100000002,0.0,0.0,0.0,0
31917,50.0,1.0,2000.0,12.0,1.0,1.434782609,0.07201814299999999,0.0,0.0,,0
31918,,0.0,8000.0,11.0,0.0,0.10998625199999999,0.018560884,0.0,0.0,0.0,0
31919,48.0,0.0,7609.0,8.0,2.0,0.677003942,0.630170102,0.0,0.0,0.0,0
31920,47.0,0.0,4000.0,11.0,1.0,0.30942264399999997,0.050424459000000005,,0.0,0.0,0
31921,39.0,3.0,,13.0,4.0,0.62224902,0.7579896740000001,1.0,0.0,0.0,0
31922,55.0,3.0,11580.0,15.0,1.0,0.12244193099999999,0.000975286,,0.0,0.0,0
31923,70.0,0.0,643.0,3.0,0.0,1.201863354,0.69356301,1.0,0.0,0.0,0
31924,30.0,3.0,3000.0,6.0,1.0,0.49983338899999996,0.533157475,0.0,0.0,0.0,0
31925,39.0,3.0,7458.0,5.0,,,0.7417502659999999,1.0,1.0,0.0,0
31926,33.0,0.0,4000.0,,2.0,0.791302174,0.145492376,0.0,0.0,0.0,0
31927,41.0,3.0,14000.0,10.0,4.0,1.1324191129999999,0.206812203,0.0,0.0,0.0,0
31928,61.0,0.0,,10.0,3.0,0.310054326,"0,08628288",0.0,0.0,0.0,0
31929,38.0,2.0,2600.0,3.0,1.0,0.6447520179999999,0.0,1.0,1.0,,1
31930,28.0,0.0,5060.0,7.0,1.0,0.281367319,0.73785243,1.0,0.0,0.0,0
31931,49.0,1.0,,19.0,1.0,0.36788507,0.32398685899999996,0.0,0.0,0.0,0
31932,,0.0,5971.0,4.0,1.0,0.34678499700000004,1.067096201,1.0,0.0,0.0,0
31933,65.0,0.0,14000.0,9.0,1.0,0.16898792899999998,0.765311009,1.0,0.0,0.0,0
31934,66.0,0.0,2472.0,8.0,2.0,0.448038819,"0,057837732999999995",0.0,0.0,0.0,0
31935,70.0,0.0,4916.0,12.0,1.0,,,0.0,0.0,0.0,0
31936,31.0,2.0,2666.0,9.0,0.0,0.832020997,0.634001335,0.0,0.0,0.0,0
31937,47.0,2.0,9000.0,7.0,1.0,0.288523497,0.042016955,0.0,0.0,0.0,0
31938,35.0,2.0,3500.0,2.0,0.0,0.11568123400000001,0.9999998999999999,0.0,,0.0,0
31939,69.0,0.0,,4.0,0.0,0.047000195,0.007999714,0.0,0.0,0.0,0
31940,41.0,0.0,7192.0,10.0,0.0,0.15681913,0.034735241,0.0,0.0,0.0,0
31941,58.0,0.0,8044.0,3.0,1.0,0.169670603,0.004099795,0.0,0.0,0.0,0
31942,51.0,0.0,11500.0,14.0,2.0,0.361620729,0.246194517,0.0,0.0,0.0,0
31943,64.0,0.0,6000.0,10.0,1.0,0.20479920000000001,0.034216473,0.0,0.0,0.0,0
31944,50.0,0.0,12500.0,9.0,1.0,,0.053585442999999996,0.0,0.0,0.0,0
31945,36.0,1.0,9167.0,9.0,2.0,0.300719895,"0,0",0.0,0.0,0.0,0
31946,57.0,0.0,2100.0,1.0,0.0,0.172298905,0.9999998999999999,0.0,0.0,0.0,0
31947,,3.0,5000.0,4.0,1.0,,0.09578428,0.0,0.0,0.0,0
31948,73.0,0.0,11083.0,,,,0.08208022400000001,0.0,,0.0,0
31949,60.0,0.0,1800.0,5.0,1.0,1.935036091,0.9999998999999999,1.0,0.0,,0
31950,79.0,0.0,3500.0,,3.0,0.9417309340000001,"0,600347976",0.0,0.0,0.0,0
31951,,0.0,2000.0,5.0,0.0,0.027986007,0.126591561,0.0,0.0,0.0,0
31952,,1.0,0.0,3.0,1.0,2265.0,0.0,0.0,0.0,0.0,0
31953,70.0,0.0,6000.0,5.0,0.0,0.005499083,0.018999626999999998,0.0,0.0,,0
31954,,2.0,6090.0,,2.0,0.581842062,0.9999998999999999,0.0,0.0,0.0,0
31955,,0.0,2450.0,16.0,1.0,0.953080375,0.24526498,,0.0,0.0,0
31956,43.0,0.0,4200.0,10.0,1.0,0.47893358700000005,0.042201212,0.0,0.0,0.0,0
31957,53.0,1.0,7833.0,11.0,1.0,0.24789379600000003,0.0,0.0,0.0,0.0,0
31958,,3.0,6500.0,9.0,1.0,,0.112888711,0.0,0.0,0.0,0
31959,68.0,,2700.0,24.0,0.0,1.225472047,"0,7345124340000001",,0.0,0.0,0
31960,32.0,0.0,2755.0,3.0,1.0,0.45645863600000003,0.0,,0.0,,0
31961,80.0,0.0,2232.0,1.0,0.0,0.0,"0,0013952679999999999",0.0,0.0,0.0,0
31962,34.0,2.0,1920.0,8.0,1.0,0.40343571100000003,0.0,1.0,0.0,0.0,0
31963,47.0,5.0,5500.0,8.0,0.0,,,0.0,0.0,0.0,0
31964,69.0,0.0,3255.0,8.0,2.0,0.6615479120000001,0.874284762,0.0,1.0,0.0,0
31965,44.0,2.0,6300.0,10.0,2.0,0.46548167,0.465938919,1.0,0.0,1.0,0
31966,69.0,,7512.0,4.0,1.0,0.174896845,0.32389930699999997,0.0,0.0,0.0,0
31967,28.0,0.0,2200.0,4.0,0.0,0.19718309899999997,,0.0,,0.0,0
31968,73.0,0.0,3600.0,7.0,,0.203276868,0.9722461640000001,0.0,0.0,0.0,0
31969,58.0,0.0,4000.0,8.0,1.0,0.439890027,0.64840978,1.0,0.0,0.0,0
31970,25.0,0.0,5082.0,2.0,0.0,0.0,0.065868263,0.0,0.0,0.0,0
31971,60.0,,,5.0,1.0,0.13760479999999997,0.014769765,0.0,0.0,0.0,0
31972,54.0,0.0,9700.0,5.0,0.0,0.07380682400000001,0.262913665,0.0,0.0,0.0,0
31973,50.0,3.0,2850.0,4.0,0.0,,"0,056895884",0.0,0.0,0.0,0
31974,47.0,3.0,4151.0,6.0,1.0,0.318400771,0.214871405,1.0,0.0,0.0,0
31975,57.0,2.0,4675.0,15.0,1.0,0.564585115,0.274551857,0.0,0.0,0.0,0
31976,67.0,0.0,5962.0,10.0,1.0,0.18413550199999998,0.08407368900000001,0.0,0.0,0.0,0
31977,31.0,0.0,4800.0,12.0,2.0,0.351385128,0.072014385,0.0,0.0,0.0,0
31978,39.0,1.0,5367.0,2.0,0.0,0.129470939,0.99110089,0.0,0.0,0.0,0
31979,,2.0,5250.0,4.0,2.0,0.640830318,"0,9999998999999999",0.0,0.0,0.0,0
31980,28.0,,2042.0,2.0,0.0,0.146353402,0.031312458,0.0,0.0,0.0,0
31981,60.0,1.0,7500.0,,0.0,0.08252233,0.004249929,0.0,0.0,0.0,0
31982,61.0,0.0,8366.0,13.0,2.0,0.34229712,0.361044617,0.0,0.0,0.0,0
31983,43.0,3.0,4167.0,6.0,1.0,0.159788868,0.029339746,0.0,0.0,,0
31984,39.0,2.0,3470.0,15.0,1.0,0.513684817,0.155707651,0.0,0.0,0.0,0
31985,54.0,0.0,10500.0,8.0,1.0,0.260832302,0.0,0.0,0.0,0.0,0
31986,64.0,1.0,7000.0,20.0,2.0,0.664905014,0.44400757799999996,0.0,0.0,0.0,0
31987,78.0,0.0,8579.0,7.0,0.0,0.058974359000000004,,1.0,0.0,0.0,0
31988,37.0,0.0,3000.0,12.0,,0.8527157609999999,0.290774077,0.0,0.0,0.0,0
31989,65.0,0.0,17570.0,20.0,11.0,0.986113482,0.04045749,0.0,0.0,0.0,0
31990,37.0,2.0,,4.0,,0.186684551,0.9999998999999999,2.0,0.0,0.0,1
31991,41.0,0.0,3094.0,4.0,0.0,0.34539580000000003,0.6016998579999999,0.0,0.0,,0
31992,50.0,0.0,5400.0,3.0,0.0,0.063136456,,0.0,0.0,0.0,0
31993,47.0,0.0,2438.0,0.0,0.0,0.003690037,"0,9999998999999999",1.0,0.0,0.0,0
31994,58.0,1.0,8000.0,5.0,2.0,0.454818148,,,0.0,0.0,0
31995,51.0,4.0,5108.0,9.0,0.0,0.22293991,"0,135227031",0.0,0.0,0.0,0
31996,60.0,0.0,3150.0,9.0,2.0,0.48365598200000004,0.11889438699999999,0.0,0.0,0.0,0
31997,63.0,2.0,,14.0,,0.432055749,0.16739954699999998,1.0,0.0,0.0,0
31998,31.0,,10000.0,15.0,2.0,,0.112565728,0.0,,0.0,0
31999,45.0,0.0,0.0,7.0,2.0,5870.0,0.063194677,0.0,0.0,0.0,0
32000,,0.0,1900.0,5.0,0.0,0.164650184,0.8318613559999999,0.0,0.0,0.0,0
32001,54.0,1.0,3750.0,4.0,0.0,0.152492669,7.3089701,2.0,1.0,2.0,1
32002,33.0,0.0,3000.0,12.0,0.0,0.331556148,0.7941722609999999,0.0,0.0,0.0,0
32003,79.0,0.0,2525.0,8.0,0.0,0.013064133,0.021020397000000003,0.0,0.0,0.0,0
32004,40.0,2.0,6500.0,13.0,4.0,0.7118904779999999,0.0,0.0,0.0,0.0,0
32005,87.0,1.0,,4.0,0.0,0.067381539,,0.0,0.0,0.0,0
32006,50.0,1.0,4362.0,6.0,0.0,0.352051341,0.35416146,1.0,0.0,0.0,1
32007,67.0,0.0,11700.0,8.0,3.0,0.38321511,0.037050603,0.0,0.0,0.0,0
32008,82.0,0.0,34000.0,3.0,0.0,0.001764654,,0.0,0.0,0.0,0
32009,41.0,3.0,4219.0,15.0,1.0,0.130805687,0.0,0.0,0.0,0.0,0
32010,49.0,3.0,6454.0,16.0,0.0,0.105654531,0.235623523,,0.0,0.0,0
32011,52.0,1.0,8683.0,11.0,1.0,0.162482727,0.0,0.0,0.0,0.0,0
32012,62.0,0.0,3200.0,7.0,0.0,0.197438301,0.0,0.0,0.0,0.0,0
32013,32.0,0.0,0.0,2.0,1.0,795.0,0.004165972,,0.0,0.0,0
32014,57.0,0.0,7083.0,8.0,2.0,1.0038114059999999,0.769446741,0.0,0.0,0.0,0
32015,55.0,0.0,9166.0,9.0,1.0,0.40056725200000004,,1.0,0.0,0.0,0
